job_id,source,job_title,company_name,location,published,job_url,full_description,scraped_at
14497912,stepstone,Werkstudent*in (m/w/d) im Produktmanagement für innovative Messtechnik,CSM Computer-Systeme-Messtechnik GmbH,Baden-Württemberg,vor 12 Stunden,https://www.stepstone.de/stellenangebote--Werkstudentin-m-w-d-im-Produktmanagement-fuer-innovative-Messtechnik-Filderstadt-CSM-Computer-Systeme-Messtechnik-GmbH--14497912-inline.html,,2026-09-12T22:07:09.646399+00:00
14434693,stepstone,Werkstudent (m/w/d)* Digitale Plattformen,ALH Gruppe,Baden-Württemberg,vor 13 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Digitale-Plattformen-Stuttgart-ALH-Gruppe--14434693-inline.html,,2026-09-12T22:07:09.646399+00:00
14497841,stepstone,Werkstudent Nachhaltige Beschaffung (m/w/d),OPTIMA materials management GmbH,Baden-Württemberg,vor 15 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Nachhaltige-Beschaffung-m-w-d-74523-Schwaebisch-Hall-OPTIMA-materials-management-GmbH--14497841-inline.html,,2026-09-12T22:07:09.646399+00:00
13529523,stepstone,Werkstudent (w/m/d) BIM/ Digitalisierung im Baumanagement,Drees & Sommer SE,Baden-Württemberg,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-w-m-d-BIM-Digitalisierung-im-Baumanagement-Stuttgart-Drees-Sommer-SE--13529523-inline.html,,2026-09-12T22:07:09.646399+00:00
14497840,stepstone,Werkstudent Vertrieb (m/w/d),OPTIMA pharma GmbH,Baden-Württemberg,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Vertrieb-m-w-d-74523-Schwaebisch-Hall-OPTIMA-pharma-GmbH--14497840-inline.html,,2026-09-12T22:07:09.646399+00:00
14434063,stepstone,Werkstudent Reliability Engineering (m/w/x),ZEISS,Baden-Württemberg,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Reliability-Engineering-m-w-x-Oberkochen-bei-Ulm-ZEISS--14434063-inline.html,,2026-09-12T22:07:09.646399+00:00
14392253,stepstone,Werkstudent - Data Analytics & Business Intelligence (m/w/d),Mercedes-Benz Consulting GmbH,Baden-Württemberg,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Data-Analytics-Business-Intelligence-m-w-d-Leinfelden-Echterdingen-Mercedes-Benz-Consulting-GmbH--14392253-inline.html,,2026-09-12T22:07:09.646399+00:00
14435812,stepstone,Werkstudent*in MB.OS Software-Produktdatenmanagement,Mercedes-Benz AG,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudentin-MB-OS-Software-Produktdatenmanagement-Sindelfingen-Mercedes-Benz-AG--14435812-inline.html,,2026-09-12T22:07:09.646399+00:00
14497943,stepstone,Studentenjob Verkauf (m/w/d),ALDI SÜD,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Studentenjob-Verkauf-m-w-d-Stutensee-Blankenloch-ALDI-SUED--14497943-inline.html,,2026-09-12T22:07:09.646399+00:00
14457217,stepstone,Werkstudent*in User Experience,meinestadt.de,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudentin-User-Experience-Sindelfingen-meinestadt-de--14457217-inline.html,,2026-09-12T22:07:09.646399+00:00
14434160,stepstone,Werkstudent Human Resources & Analytics (m/w/d),dental bauer GmbH,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Human-Resources-Analytics-m-w-d-Tuebingen-dental-bauer-GmbH--14434160-inline.html,,2026-09-12T22:07:09.646399+00:00
14434135,stepstone,Werkstudent Office Management und Administration (d/m/w),Schaeffler Technologies AG & Co. KG,Baden-Württemberg,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Office-Management-und-Administration-d-m-w-Karlsruhe-Schaeffler-Technologies-AG-Co-KG--14434135-inline.html,,2026-09-12T22:07:09.646399+00:00
14392010,stepstone,Werkstudent Marketing - Schwerpunkt Events & Kundenseminare (w/w/d),Schweitzer-Chemie GmbH,Baden-Württemberg,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Marketing-Schwerpunkt-Events-Kundenseminare-w-w-d-Freiberg-am-Neckar-Schweitzer-Chemie-GmbH--14392010-inline.html,,2026-09-12T22:07:09.646399+00:00
14435873,stepstone,Praktikant*in KI-gestützte Qualitätsüberwachung von Schweißnahtbildern (Pflicht-Praktikum),Mercedes-Benz AG,Baden-Württemberg,vor 20 Stunden,https://www.stepstone.de/stellenangebote--Praktikantin-KI-gestuetzte-Qualitaetsueberwachung-von-Schweissnahtbildern-Pflicht-Praktikum-Esslingen-am-Neckar-Mercedes-Benz-AG--14435873-inline.html,,2026-09-12T22:07:09.646399+00:00
14435349,stepstone,Werkstudent (w/m/d) - Produktmanagement DSL & Glasfaser,1&1,Baden-Württemberg,vor 21 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-w-m-d-Produktmanagement-DSL-Glasfaser-Karlsruhe-11--14435349-inline.html,,2026-09-12T22:07:09.646399+00:00
13889691,stepstone,Working Student Robotic Software Development (m/w/d),Alpine Eagle GmbH,Baden-Württemberg,vor 23 Stunden,https://www.stepstone.de/stellenangebote--Working-Student-Robotic-Software-Development-m-w-d-Karlsruhe-Baden-Wuerttemberg-Germany-Alpine-Eagle-GmbH--13889691-inline.html,,2026-09-12T22:07:09.646399+00:00
13883525,stepstone,Werkstudent (m/w/d),Lehleiter Verwaltungsgesellschaft mbH,Baden-Württemberg,vor 23 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Weinstr-35-74172-Neckarsulm-Lehleiter-Verwaltungsgesellschaft-mbH--13883525-inline.html,,2026-09-12T22:07:09.646399+00:00
14138724,stepstone,Physiotherapeut*in (m/w/d) im Pflegeheim (Werkstudent / Teilzeit) - Standort Kenzingen,Körperwerk Emmendingen GmbH,Baden-Württemberg,vor 23 Stunden,https://www.stepstone.de/stellenangebote--Physiotherapeutin-m-w-d-im-Pflegeheim-Werkstudent-Teilzeit-Standort-Kenzingen-Kenzingen-Koerperwerk-Emmendingen-GmbH--14138724-inline.html,,2026-09-12T22:07:09.646399+00:00
14436136,stepstone,Werkstudent Qualitätsmanagement (m/w/d),VIVONIC GmbH,Bayern,vor 9 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Qualitaetsmanagement-m-w-d-Sailauf-VIVONIC-GmbH--14436136-inline.html,,2026-09-12T22:07:09.646399+00:00
14394976,stepstone,(Junior) Commercial / Contract Manager / Vertragsmanager im Bereich Raumfahrt (m/w/d),IABG Industrieanlagen - Betriebsgesellschaft mbH,Bayern,vor 14 Stunden,https://www.stepstone.de/stellenangebote--Junior-Commercial-Contract-Manager-Vertragsmanager-im-Bereich-Raumfahrt-m-w-d-Ottobrunn-IABG-Industrieanlagen-Betriebsgesellschaft-mbH--14394976-inline.html,,2026-09-12T22:07:09.646399+00:00
14434981,stepstone,Werkstudent (m/w/d) Programmunterstützung Partnermanagement,secunet Security Networks AG,Bayern,vor 14 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Programmunterstuetzung-Partnermanagement-Muenchen-secunet-Security-Networks-AG--14434981-inline.html,,2026-09-12T22:07:09.646399+00:00
